raceId,season,raceNumber,prixName,raceDate,driverId,constructorId,driverStartGridPos,driverFinalGridPos,driverFinalRank,driverRacePoints,driverLapCount,driverFatestLapNumber,driverFastestLapTime,driverFastestLapSpeed,constructorRacePoints,driverNumber,driverDateOfBirth,driverNationality,constructorName,constructorNationality,constructorChampionshipStandingPoints,constructorChampionshipStandingPosition,constructorChampionshipStandingWins,driverChampionshipStandingPoints,driverChampionshipStandingPosition,driverChampionshipStandingWins,circuitName,circuitLocation,circuitCountry,driverRaceResultStatus,driverName,driverAge,driverDnf,constructorDnf
944,2015,18,Brazilian Grand Prix,2015-11-15,3,131,1,1.0,1,25.0,71.0,57.0,1:14.957,206.95,43.0,6.0,1985-06-27,German,Mercedes,German,660.0,1.0,15.0,297.0,2.0,5.0,Autódromo José Carlos Pace,São Paulo,Brazil,Finished,Nico Rosberg,38.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,1,131,2,2.0,2,18.0,71.0,51.0,1:14.832,207.296,43.0,44.0,1985-01-07,British,Mercedes,German,660.0,1.0,15.0,363.0,1.0,10.0,Autódromo José Carlos Pace,São Paulo,Brazil,Finished,Lewis Hamilton,38.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,20,6,3,3.0,3,15.0,71.0,57.0,1:15.046,206.705,27.0,5.0,1987-07-03,German,Ferrari,Italian,401.0,2.0,3.0,266.0,3.0,3.0,Autódromo José Carlos Pace,São Paulo,Brazil,Finished,Sebastian Vettel,36.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,8,6,4,4.0,4,12.0,71.0,48.0,1:15.416,205.691,27.0,7.0,1979-10-17,Finnish,Ferrari,Italian,401.0,2.0,3.0,135.0,5.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,Finished,Kimi Räikkönen,43.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,822,3,7,5.0,5,10.0,70.0,61.0,1:16.039,204.005,10.0,77.0,1989-08-28,Finnish,Williams,British,253.0,3.0,0.0,136.0,4.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Valtteri Bottas,34.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,807,10,5,6.0,6,8.0,70.0,66.0,1:16.774,202.052,8.0,27.0,1987-08-19,German,Racing Point,Indian,120.0,5.0,0.0,52.0,10.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Nico Hülkenberg,36.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,826,9,6,7.0,7,6.0,70.0,41.0,1:16.500,202.776,6.0,26.0,1994-04-26,Russian,Red Bull,Austrian,178.0,4.0,0.0,94.0,7.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Daniil Kvyat,29.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,154,208,14,8.0,8,4.0,70.0,57.0,1:15.739,204.813,5.0,8.0,1986-04-17,French,Renault,British,76.0,6.0,0.0,49.0,11.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Romain Grosjean,37.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,830,5,9,9.0,9,2.0,70.0,56.0,1:15.972,204.185,2.0,33.0,1997-09-30,Dutch,AlphaTauri,Italian,67.0,7.0,0.0,49.0,12.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Max Verstappen,25.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,813,208,15,10.0,10,1.0,70.0,63.0,1:16.354,203.164,5.0,13.0,1985-03-09,Venezuelan,Renault,British,76.0,6.0,0.0,27.0,14.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Pastor Maldonado,38.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,817,9,19,11.0,11,0.0,70.0,56.0,1:16.313,203.273,6.0,3.0,1989-07-01,Australian,Red Bull,Austrian,178.0,4.0,0.0,84.0,8.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Daniel Ricciardo,34.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,815,10,11,12.0,12,0.0,70.0,53.0,1:15.970,204.191,8.0,11.0,1990-01-26,Mexican,Racing Point,Indian,120.0,5.0,0.0,68.0,9.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Sergio Pérez,33.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,831,15,13,13.0,13,0.0,70.0,41.0,1:16.794,202.0,0.0,12.0,1992-08-21,Brazilian,Alfa Romeo,Swiss,36.0,8.0,0.0,27.0,13.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Felipe Nasr,31.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,18,1,16,14.0,14,0.0,70.0,53.0,1:16.321,203.252,0.0,22.0,1980-01-19,British,McLaren,British,27.0,9.0,0.0,16.0,16.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Jenson Button,43.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,4,1,20,15.0,15,0.0,70.0,54.0,1:16.519,202.726,0.0,14.0,1981-07-29,Spanish,McLaren,British,27.0,9.0,0.0,11.0,17.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+1 Lap,Fernando Alonso,42.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,828,15,12,16.0,16,0.0,69.0,57.0,1:15.789,204.678,0.0,9.0,1990-09-02,Swedish,Alfa Romeo,Swiss,36.0,8.0,0.0,9.0,18.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+2 Laps,Marcus Ericsson,33.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,829,209,18,17.0,17,0.0,67.0,42.0,1:19.098,196.116,0.0,28.0,1991-06-28,British,Manor Marussia,British,0.0,10.0,0.0,0.0,21.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+4 Laps,Will Stevens,32.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,834,209,17,18.0,18,0.0,67.0,43.0,1:18.617,197.316,0.0,53.0,1991-09-25,American,Manor Marussia,British,0.0,10.0,0.0,0.0,20.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,+4 Laps,Alexander Rossi,31.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,832,5,10,0.0,19,0.0,0.0,0.0,\N,203.69010706057733,2.0,55.0,1994-09-01,Spanish,AlphaTauri,Italian,67.0,7.0,0.0,18.0,15.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,Retired,Carlos Sainz,29.0,0,1
944,2015,18,Brazilian Grand Prix,2015-11-15,13,3,8,0.0,20,0.0,70.0,57.0,1:15.743,204.803,10.0,19.0,1981-04-25,Brazilian,Williams,British,253.0,3.0,0.0,117.0,6.0,0.0,Autódromo José Carlos Pace,São Paulo,Brazil,Excluded,Felipe Massa,42.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,3,131,1,1.0,1,25.0,55.0,37.0,1:45.356,189.779,43.0,6.0,1985-06-27,German,Mercedes,German,703.0,1.0,16.0,322.0,2.0,6.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Nico Rosberg,38.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,1,131,2,2.0,2,18.0,55.0,44.0,1:44.517,191.302,43.0,44.0,1985-01-07,British,Mercedes,German,703.0,1.0,16.0,381.0,1.0,10.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Lewis Hamilton,38.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,8,6,3,3.0,3,15.0,55.0,47.0,1:44.942,190.528,27.0,7.0,1979-10-17,Finnish,Ferrari,Italian,428.0,2.0,3.0,150.0,4.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Kimi Räikkönen,43.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,20,6,15,4.0,4,12.0,55.0,48.0,1:44.550,191.242,27.0,5.0,1987-07-03,German,Ferrari,Italian,428.0,2.0,3.0,278.0,3.0,3.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Sebastian Vettel,36.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,815,10,4,5.0,5,10.0,55.0,30.0,1:45.892,188.818,16.0,11.0,1990-01-26,Mexican,Racing Point,Indian,136.0,5.0,0.0,78.0,9.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Sergio Pérez,33.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,817,9,5,6.0,6,8.0,55.0,46.0,1:46.305,188.085,9.0,3.0,1989-07-01,Australian,Red Bull,Austrian,187.0,4.0,0.0,92.0,8.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Daniel Ricciardo,34.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,807,10,7,7.0,7,6.0,55.0,29.0,1:47.064,186.751,16.0,27.0,1987-08-19,German,Racing Point,Indian,136.0,5.0,0.0,58.0,10.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Nico Hülkenberg,36.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,13,3,8,8.0,8,4.0,55.0,33.0,1:46.984,186.891,4.0,19.0,1981-04-25,Brazilian,Williams,British,257.0,3.0,0.0,121.0,6.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Felipe Massa,42.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,154,208,18,9.0,9,2.0,55.0,47.0,1:45.859,188.877,2.0,8.0,1986-04-17,French,Renault,British,78.0,6.0,0.0,51.0,11.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Romain Grosjean,37.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,826,9,9,10.0,10,1.0,55.0,27.0,1:46.882,187.069,9.0,26.0,1994-04-26,Russian,Red Bull,Austrian,187.0,4.0,0.0,95.0,7.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Daniil Kvyat,29.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,832,5,10,11.0,11,0.0,55.0,38.0,1:46.998,186.867,0.0,55.0,1994-09-01,Spanish,AlphaTauri,Italian,67.0,7.0,0.0,18.0,15.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Finished,Carlos Sainz,29.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,18,1,12,12.0,12,0.0,54.0,29.0,1:47.509,185.978,0.0,22.0,1980-01-19,British,McLaren,British,27.0,9.0,0.0,16.0,16.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+1 Lap,Jenson Button,43.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,822,3,6,13.0,13,0.0,54.0,45.0,1:46.464,187.804,4.0,77.0,1989-08-28,Finnish,Williams,British,257.0,3.0,0.0,136.0,5.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+1 Lap,Valtteri Bottas,34.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,828,15,17,14.0,14,0.0,54.0,48.0,1:46.517,187.71,0.0,9.0,1990-09-02,Swedish,Alfa Romeo,Swiss,36.0,8.0,0.0,9.0,18.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+1 Lap,Marcus Ericsson,33.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,831,15,14,15.0,15,0.0,54.0,46.0,1:46.424,187.874,0.0,12.0,1992-08-21,Brazilian,Alfa Romeo,Swiss,36.0,8.0,0.0,27.0,13.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+1 Lap,Felipe Nasr,31.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,830,5,11,16.0,16,0.0,54.0,40.0,1:45.746,189.079,0.0,33.0,1997-09-30,Dutch,AlphaTauri,Italian,67.0,7.0,0.0,49.0,12.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+1 Lap,Max Verstappen,25.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,4,1,16,17.0,17,0.0,53.0,52.0,1:44.796,190.793,0.0,14.0,1981-07-29,Spanish,McLaren,British,27.0,9.0,0.0,11.0,17.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+2 Laps,Fernando Alonso,42.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,829,209,19,18.0,18,0.0,53.0,53.0,1:49.610,182.414,0.0,28.0,1991-06-28,British,Manor Marussia,British,0.0,10.0,0.0,0.0,21.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+2 Laps,Will Stevens,32.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,833,209,20,19.0,19,0.0,52.0,26.0,1:51.213,179.784,0.0,98.0,1991-03-22,Spanish,Manor Marussia,British,0.0,10.0,0.0,0.0,19.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,+3 Laps,Roberto Merhi,32.0,0,1
945,2015,19,Abu Dhabi Grand Prix,2015-11-29,813,208,13,0.0,20,0.0,0.0,0.0,\N,203.69010706057733,2.0,13.0,1985-03-09,Venezuelan,Renault,British,78.0,6.0,0.0,27.0,14.0,0.0,Yas Marina Circuit,Abu Dhabi,UAE,Collision,Pastor Maldonado,38.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,3,131,2,1.0,1,25.0,57.0,21.0,1:30.557,210.815,43.0,6.0,1985-06-27,German,Mercedes,German,43.0,1.0,1.0,25.0,1.0,1.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Nico Rosberg,38.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,1,131,1,2.0,2,18.0,57.0,48.0,1:30.646,210.608,43.0,44.0,1985-01-07,British,Mercedes,German,43.0,1.0,1.0,18.0,2.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Lewis Hamilton,38.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,20,6,3,3.0,3,15.0,57.0,23.0,1:29.951,212.235,15.0,5.0,1987-07-03,German,Ferrari,Italian,15.0,2.0,0.0,15.0,3.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Sebastian Vettel,36.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,817,9,8,4.0,4,12.0,57.0,49.0,1:28.997,214.51,12.0,3.0,1989-07-01,Australian,Red Bull,Austrian,12.0,4.0,0.0,12.0,4.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Daniel Ricciardo,34.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,13,3,6,5.0,5,10.0,57.0,39.0,1:32.288,206.861,14.0,19.0,1981-04-25,Brazilian,Williams,British,14.0,3.0,0.0,10.0,5.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Felipe Massa,42.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,154,210,19,6.0,6,8.0,57.0,48.0,1:32.862,205.582,8.0,8.0,1986-04-17,French,Haas F1 Team,American,8.0,5.0,0.0,8.0,6.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Romain Grosjean,37.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,807,10,10,7.0,7,6.0,57.0,49.0,1:32.833,205.646,6.0,27.0,1987-08-19,German,Racing Point,Indian,6.0,6.0,0.0,6.0,7.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Nico Hülkenberg,36.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,822,3,16,8.0,8,4.0,57.0,51.0,1:32.725,205.886,14.0,77.0,1989-08-28,Finnish,Williams,British,14.0,3.0,0.0,4.0,8.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Valtteri Bottas,34.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,832,5,7,9.0,9,2.0,57.0,23.0,1:31.671,208.253,3.0,55.0,1994-09-01,Spanish,AlphaTauri,Italian,3.0,7.0,0.0,2.0,9.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Carlos Sainz,29.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,830,5,5,10.0,10,1.0,57.0,44.0,1:31.516,208.606,3.0,33.0,1997-09-30,Dutch,AlphaTauri,Italian,3.0,7.0,0.0,1.0,10.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Max Verstappen,25.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,835,4,13,11.0,11,0.0,57.0,14.0,1:32.955,205.376,0.0,30.0,1991-01-20,British,Renault,French,0.0,8.0,0.0,0.0,11.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Jolyon Palmer,32.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,825,4,14,12.0,12,0.0,57.0,45.0,1:32.452,206.494,0.0,20.0,1992-10-05,Danish,Renault,French,0.0,8.0,0.0,0.0,12.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Kevin Magnussen,30.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,815,10,9,13.0,13,0.0,57.0,39.0,1:32.780,205.764,6.0,11.0,1990-01-26,Mexican,Racing Point,Indian,6.0,6.0,0.0,0.0,13.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Finished,Sergio Pérez,33.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,18,1,12,14.0,14,0.0,56.0,33.0,1:31.684,208.223,0.0,22.0,1980-01-19,British,McLaren,British,0.0,9.0,0.0,0.0,14.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Jenson Button,43.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,831,15,17,15.0,15,0.0,56.0,48.0,1:32.711,205.917,0.0,12.0,1992-08-21,Brazilian,Alfa Romeo,Swiss,0.0,10.0,0.0,0.0,15.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Felipe Nasr,31.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,836,209,21,16.0,16,0.0,56.0,34.0,1:32.673,206.001,0.0,94.0,1994-10-18,German,Manor Marussia,British,0.0,11.0,0.0,0.0,16.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,+1 Lap,Pascal Wehrlein,28.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,828,15,15,0.0,17,0.0,38.0,15.0,1:33.892,203.327,0.0,9.0,1990-09-02,Swedish,Alfa Romeo,Swiss,0.0,10.0,0.0,0.0,17.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Engine,Marcus Ericsson,33.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,8,6,4,0.0,18,0.0,21.0,21.0,1:30.701,210.48,15.0,7.0,1979-10-17,Finnish,Ferrari,Italian,15.0,2.0,0.0,0.0,18.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Engine,Kimi Räikkönen,43.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,837,209,22,0.0,19,0.0,17.0,15.0,1:33.847,203.424,0.0,88.0,1993-01-22,Indonesian,Manor Marussia,British,0.0,11.0,0.0,0.0,19.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Mechanical,Rio Haryanto,30.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,821,210,20,0.0,20,0.0,16.0,4.0,1:32.998,205.281,8.0,21.0,1991-08-05,Mexican,Haas F1 Team,American,8.0,5.0,0.0,0.0,20.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Collision,Esteban Gutiérrez,32.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,4,1,11,0.0,21,0.0,16.0,14.0,1:32.553,206.268,0.0,14.0,1981-07-29,Spanish,McLaren,British,0.0,9.0,0.0,0.0,21.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Collision,Fernando Alonso,42.0,0,1
948,2016,1,Australian Grand Prix,2016-03-20,826,9,18,0.0,22,0.0,0.0,0.0,\N,203.69010706057733,12.0,26.0,1994-04-26,Russian,Red Bull,Austrian,12.0,4.0,0.0,0.0,22.0,0.0,Albert Park Grand Prix Circuit,Melbourne,Australia,Retired,Daniil Kvyat,29.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,3,131,2,1.0,1,25.0,57.0,41.0,1:34.482,206.21,40.0,6.0,1985-06-27,German,Mercedes,German,83.0,1.0,2.0,50.0,1.0,2.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Nico Rosberg,38.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,8,6,4,2.0,2,18.0,57.0,39.0,1:35.158,204.745,18.0,7.0,1979-10-17,Finnish,Ferrari,Italian,33.0,2.0,0.0,18.0,4.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Kimi Räikkönen,43.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,1,131,1,3.0,3,15.0,57.0,43.0,1:34.677,205.785,40.0,44.0,1985-01-07,British,Mercedes,German,83.0,1.0,2.0,33.0,2.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Lewis Hamilton,38.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,817,9,5,4.0,4,12.0,57.0,44.0,1:36.064,202.814,18.0,3.0,1989-07-01,Australian,Red Bull,Austrian,30.0,3.0,0.0,24.0,3.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Daniel Ricciardo,34.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,154,210,9,5.0,5,10.0,57.0,42.0,1:36.095,202.749,10.0,8.0,1986-04-17,French,Haas F1 Team,American,18.0,5.0,0.0,18.0,5.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Romain Grosjean,37.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,830,5,10,6.0,6,8.0,57.0,49.0,1:35.504,204.004,8.0,33.0,1997-09-30,Dutch,AlphaTauri,Italian,11.0,6.0,0.0,9.0,8.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Finished,Max Verstappen,25.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,826,9,15,7.0,7,6.0,56.0,36.0,1:35.678,203.633,18.0,26.0,1994-04-26,Russian,Red Bull,Austrian,30.0,3.0,0.0,6.0,10.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Daniil Kvyat,29.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,13,3,7,8.0,8,4.0,56.0,31.0,1:37.560,199.704,6.0,19.0,1981-04-25,Brazilian,Williams,British,20.0,4.0,0.0,14.0,7.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Felipe Massa,42.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,822,3,6,9.0,9,2.0,56.0,37.0,1:37.077,200.698,6.0,77.0,1989-08-28,Finnish,Williams,British,20.0,4.0,0.0,6.0,11.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Valtteri Bottas,34.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,838,1,12,10.0,10,1.0,56.0,44.0,1:36.121,202.694,1.0,2.0,1992-03-26,Belgian,McLaren,British,1.0,8.0,0.0,1.0,13.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Stoffel Vandoorne,31.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,825,4,22,11.0,11,0.0,56.0,40.0,1:36.730,201.418,0.0,20.0,1992-10-05,Danish,Renault,French,0.0,9.0,0.0,0.0,14.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Kevin Magnussen,30.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,828,15,17,12.0,12,0.0,56.0,32.0,1:38.003,198.802,0.0,9.0,1990-09-02,Swedish,Alfa Romeo,Swiss,0.0,10.0,0.0,0.0,16.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Marcus Ericsson,33.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,836,209,16,13.0,13,0.0,56.0,43.0,1:35.448,204.123,0.0,94.0,1994-10-18,German,Manor Marussia,British,0.0,11.0,0.0,0.0,18.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Pascal Wehrlein,28.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,831,15,21,14.0,14,0.0,56.0,49.0,1:35.360,204.312,0.0,12.0,1992-08-21,Brazilian,Alfa Romeo,Swiss,0.0,10.0,0.0,0.0,19.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Felipe Nasr,31.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,807,10,8,15.0,15,0.0,56.0,53.0,1:35.188,204.681,0.0,27.0,1987-08-19,German,Racing Point,Indian,6.0,7.0,0.0,6.0,9.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Nico Hülkenberg,36.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,815,10,18,16.0,16,0.0,56.0,39.0,1:36.067,202.808,0.0,11.0,1990-01-26,Mexican,Racing Point,Indian,6.0,7.0,0.0,0.0,17.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Sergio Pérez,33.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,837,209,20,17.0,17,0.0,56.0,47.0,1:36.685,201.512,0.0,88.0,1993-01-22,Indonesian,Manor Marussia,British,0.0,11.0,0.0,0.0,21.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,+1 Lap,Rio Haryanto,30.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,832,5,11,0.0,18,0.0,29.0,22.0,1:38.408,197.983,8.0,55.0,1994-09-01,Spanish,AlphaTauri,Italian,11.0,6.0,0.0,2.0,12.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Retired,Carlos Sainz,29.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,821,210,13,0.0,19,0.0,9.0,2.0,1:39.341,196.124,10.0,21.0,1991-08-05,Mexican,Haas F1 Team,American,18.0,5.0,0.0,0.0,22.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Retired,Esteban Gutiérrez,32.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,18,1,14,0.0,20,0.0,6.0,3.0,1:39.427,195.954,1.0,22.0,1980-01-19,British,McLaren,British,1.0,8.0,0.0,0.0,20.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Power Unit,Jenson Button,43.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,20,6,3,0.0,21,0.0,0.0,0.0,\N,203.69010706057733,18.0,5.0,1987-07-03,German,Ferrari,Italian,33.0,2.0,0.0,15.0,6.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Engine,Sebastian Vettel,36.0,0,1
949,2016,2,Bahrain Grand Prix,2016-04-03,835,4,19,0.0,22,0.0,0.0,0.0,\N,203.69010706057733,0.0,30.0,1991-01-20,British,Renault,French,0.0,9.0,0.0,0.0,15.0,0.0,Bahrain International Circuit,Sakhir,Bahrain,Hydraulics,Jolyon Palmer,32.0,0,1
950,2016,3,Chinese Grand Prix,2016-04-17,3,131,1,1.0,1,25.0,56.0,38.0,1:40.418,195.419,31.0,6.0,1985-06-27,German,Mercedes,German,114.0,1.0,3.0,75.0,1.0,3.0,Shanghai International Circuit,Shanghai,China,Finished,Nico Rosberg,38.0,0,1
